sName,sSymbol,eligble voters,voters,droped,valid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,district,subdistrict,Natural area,Municipal status,Metropolitan affiliation,religion,Total Population 2018,Jews and others,Thereof: Jews,Arabs,Founding year,Current type of locality,Organizational affiliation,Coordinates,height,Planning Commission,Police space,year,Cluster Local Authorities
Kerem Shalom,1085,136,69,2,67,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,13,0,0,0,19,0,2,0,3,0,0,0,6,62,622.0,38.0,0.0,1.0,157.0,147.0,139.0,10.0,1956,330,15.0,1317857105.0,83.0,651.0,10001893.0,2018,620.0
Kerem Yavne(Yeshiva),1094,157,139,0,139,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,26,0,12,0,0,0,4,44,441.0,29.0,143.0,1.0,496.0,496.0,496.0,0.0,1963,340,0.0,1738163628.0,50.0,456.0,10001821.0,2018,420.0
Kefar Maymon,1095,423,345,0,345,0,6,0,0,0,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,20,2,2,0,21,0,0,0,6,62,621.0,39.0,0.0,1.0,340.0,340.0,340.0,0.0,1959,310,2.0,1558959355.0,90.0,651.0,10001930.0,2018,620.0
Merkaz Shappira,1098,1403,1136,2,1134,0,17,0,0,0,604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,254,0,0,0,36,107,24,0,86,0,0,0,6,61,611.0,34.0,0.0,1.0,2210.0,2210.0,2207.0,0.0,1948,190,0.0,1722562273.0,50.0,631.0,10001821.0,2018,0.0
Zuqi Yam,1102,162,114,0,114,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,12,0,0,0,62,5,1,0,1,0,0,0,4,41,411.0,16.0,141.0,1.0,264.0,264.0,264.0,0.0,1956,350,0.0,1869369644.0,26.0,409.0,10002089.0,2018,0.0
Ganne Hadar,1103,256,203,1,202,0,49,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,27,0,0,0,101,0,1,0,3,0,0,0,4,43,432.0,30.0,143.0,1.0,321.0,321.0,319.0,0.0,1958,350,0.0,1862764289.0,80.0,426.0,10002241.0,2018,0.0
Poriyya-Kefar Avoda,1104,266,174,0,174,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110,0,0,0,30,10,4,0,2,0,0,0,2,22,221.0,6.0,0.0,1.0,375.0,375.0,359.0,0.0,1949,350,0.0,2515473616.0,-12.0,214.0,10004552.0,2018,214.0
Poriyya-Newe Oved,1105,995,685,1,684,0,38,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,1,22,0,1,0,0,0,421,0,0,0,82,37,7,0,24,0,0,0,2,22,221.0,6.0,0.0,1.0,1202.0,1189.0,1127.0,13.0,1949,350,0.0,2506573889.0,104.0,214.0,10004552.0,2018,214.0
Omen,1108,355,221,0,221,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,114,0,0,0,32,11,4,0,4,0,0,0,2,23,234.0,8.0,0.0,1.0,368.0,368.0,342.0,0.0,1958,350,0.0,2230271878.0,64.0,204.0,10004394.0,2018,213.0
Hever,1110,345,250,0,250,0,19,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,131,0,0,0,51,13,2,0,6,0,0,0,2,23,234.0,8.0,0.0,1.0,571.0,571.0,541.0,0.0,1958,350,0.0,2250871708.0,70.0,204.0,10004394.0,2018,213.0
Yodefat,1112,602,464,2,462,0,225,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,8,0,0,0,209,0,0,0,1,0,0,0,2,24,241.0,56.0,241.0,1.0,867.0,866.0,829.0,1.0,1960,320,15.0,2257674912.0,363.0,205.0,10004513.0,2018,210.0
Zur Hadassa,1113,5748,4371,11,4360,0,679,0,0,0,479,10,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,0,1,313,0,3,0,0,0,1227,0,0,0,1465,65,24,0,65,0,0,0,1,11,111.0,26.0,444.0,1.0,9583.0,9561.0,9068.0,22.0,1960,180,0.0,2091262495.0,657.0,151.0,15000597.0,2018,0.0
Sarigim (Li-On),1114,823,587,1,586,0,190,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,79,0,0,0,266,4,0,0,3,0,0,0,1,11,112.0,26.0,444.0,1.0,1095.0,1094.0,1068.0,1.0,1960,350,0.0,1939062060.0,266.0,151.0,15000597.0,2018,0.0
Avivim,1115,327,234,0,234,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,148,0,0,0,2,53,8,0,11,0,0,0,2,21,212.0,2.0,0.0,1.0,477.0,477.0,476.0,0.0,1960,310,1.0,2444177707.0,668.0,209.0,10004528.0,2018,211.0
Adderet,1123,555,396,0,396,0,25,0,0,0,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,184,0,0,0,39,35,1,0,4,0,0,0,1,11,112.0,26.0,444.0,1.0,848.0,848.0,848.0,0.0,1961,310,1.0,1995861869.0,396.0,151.0,15000597.0,2018,0.0
Ne'ot HaKikkar,1124,214,149,0,149,0,37,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,78,0,1,0,0,0,0,0,6,62,624.0,51.0,0.0,1.0,433.0,433.0,403.0,0.0,1961,310,10.0,2360653810.0,-360.0,656.0,10001911.0,2018,0.0
Almagor,1125,289,234,0,234,0,52,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,8,0,0,0,161,0,0,0,3,0,0,0,2,22,221.0,6.0,0.0,1.0,389.0,389.0,377.0,0.0,1961,310,1.0,2566875753.0,-74.0,214.0,10004552.0,2018,214.0
Elot,1126,251,164,0,164,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,16,0,0,0,85,0,0,0,0,0,0,0,6,62,625.0,53.0,0.0,1.0,317.0,312.0,294.0,5.0,1962,330,15.0,1960538819.0,41.0,608.0,10001955.0,2018,0.0
Ma'ale Gilboa,1127,355,290,0,290,0,52,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34,0,0,0,67,2,0,0,2,0,0,0,2,23,231.0,7.0,0.0,1.0,806.0,806.0,806.0,0.0,1962,330,3.0,2396070922.0,396.0,202.0,10004568.0,2018,214.0
Me Ammi,1128,256,205,0,205,0,87,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,5,0,0,0,101,0,1,0,0,0,0,0,3,32,323.0,14.0,0.0,1.0,361.0,361.0,355.0,0.0,1963,320,6.0,2141671229.0,413.0,351.0,10004249.0,2018,0.0
Gerofit,1129,289,177,0,177,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,14,0,0,0,100,1,0,0,0,0,0,0,6,62,625.0,53.0,0.0,1.0,248.0,246.0,235.0,2.0,1963,330,15.0,2059542802.0,97.0,608.0,10001955.0,2018,0.0
Kefar Rozenwald(Zarit),1130,221,138,0,138,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,76,0,0,0,25,10,1,0,1,0,0,0,2,24,244.0,52.0,0.0,1.0,262.0,262.0,262.0,0.0,1967,310,1.0,2272977831.0,516.0,255.0,10004302.0,2018,212.0
Senir,1132,426,306,0,306,0,91,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,22,0,0,0,175,1,0,0,0,0,0,0,2,21,211.0,1.0,0.0,1.0,562.0,561.0,553.0,1.0,1967,330,15.0,2635679412.0,284.0,253.0,10004591.0,2018,211.0
Wardon,1133,218,154,1,153,0,26,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,46,0,0,0,41,15,1,0,3,0,0,0,6,61,611.0,35.0,0.0,1.0,286.0,286.0,279.0,0.0,1968,350,0.0,1793961911.0,98.0,632.0,10001813.0,2018,420.0
Yad HaShemona,1134,162,122,0,122,0,9,0,0,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,24,0,0,0,49,0,0,0,0,0,0,0,1,11,111.0,26.0,444.0,1.0,303.0,303.0,139.0,0.0,1978,320,10.0,2085863523.0,641.0,151.0,10002475.0,2018,0.0
Zohar,1136,440,297,1,296,0,36,0,0,0,14,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,122,0,0,0,80,16,0,0,7,0,0,0,6,62,622.0,38.0,0.0,1.0,454.0,453.0,432.0,1.0,1973,350,0.0,1452657190.0,130.0,651.0,10001893.0,2018,620.0
Qiryat Ye'arim,1137,3283,2554,17,2537,0,14,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,97,0,0,0,17,492,1782,0,74,0,0,0,1,11,111.0,99.0,444.0,1.0,5565.0,5565.0,5545.0,0.0,1975,180,0.0,2097463458.0,660.0,152.0,10002475.0,2018,0.0
Ya'ad,1138,556,405,0,405,0,178,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,1,0,0,0,10,0,0,0,199,0,1,0,0,0,0,0,2,24,241.0,56.0,241.0,1.0,682.0,682.0,682.0,0.0,1975,310,1.0,2230775377.0,190.0,205.0,10004513.0,2018,210.0
Karmi'el,1139,41395,24549,233,24316,5,1398,0,0,5,839,7,6,0,0,6,0,0,7,0,14,0,0,10,6,0,9,8,0,0,0,0,0,0,2,0,0,25,3,0,0,0,0,0,348,0,9,5782,10,24,2,0,0,7569,0,0,0,6490,740,780,0,206,6,0,0,2,24,242.0,0.0,0.0,1.0,46124.0,44617.0,37330.0,1507.0,1964,160,0.0,2276275736.0,69.0,208.0,10004465.0,2018,210.0
Midreshet Ben Gurion,1140,1142,817,4,813,0,359,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,3,0,0,0,74,0,0,0,317,1,1,0,4,0,0,0,6,62,626.0,48.0,0.0,1.0,1961.0,1959.0,1870.0,2.0,1965,350,0.0,1790952918.0,418.0,620.0,10001918.0,2018,610.0
Mevo Modi'im,1141,189,107,1,106,1,2,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,8,11,17,0,7,0,0,0,4,43,431.0,25.0,142.0,1.0,254.0,254.0,254.0,0.0,1964,370,8.0,1989164897.0,190.0,424.0,10002277.0,2018,0.0
Nes Ammim,1143,227,187,0,187,0,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,30,0,0,0,109,0,0,0,2,0,0,0,2,24,245.0,4.0,0.0,1.0,414.0,393.0,356.0,21.0,1964,350,0.0,2116076346.0,22.0,201.0,10004302.0,2018,212.0
Alumma,1145,322,278,1,277,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,175,81,0,2,0,0,0,6,61,611.0,34.0,0.0,1.0,514.0,514.0,514.0,0.0,1965,350,0.0,1757561777.0,80.0,631.0,10001813.0,2018,0.0
Alumim,1146,349,264,1,263,0,18,0,0,0,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,46,0,0,0,28,1,3,0,3,0,0,0,6,62,622.0,39.0,0.0,1.0,510.0,510.0,510.0,0.0,1966,330,3.0,1537659579.0,90.0,651.0,10001930.0,2018,620.0
Netu'a,1147,242,183,1,182,0,14,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,78,0,0,0,35,25,0,0,7,0,0,0,2,24,244.0,52.0,0.0,1.0,297.0,297.0,296.0,0.0,1966,310,1.0,2305777439.0,558.0,255.0,10004484.0,2018,212.0
Zur Natan,1148,228,169,1,168,0,24,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,51,0,0,0,73,0,0,0,1,0,0,0,4,42,421.0,20.0,141.0,1.0,318.0,318.0,315.0,0.0,1970,320,9.0,2014368303.0,160.0,417.0,10002155.0,2018,0.0
Ezer,1149,636,491,2,489,0,59,0,0,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,120,0,0,0,199,27,0,0,4,0,0,0,6,61,611.0,33.0,143.0,1.0,821.0,821.0,808.0,0.0,1966,350,0.0,1689162725.0,30.0,616.0,10001821.0,2018,420.0
Zofar,1150,341,246,0,246,0,35,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,7,0,0,0,163,0,0,0,0,0,0,0,6,62,625.0,54.0,0.0,1.0,440.0,439.0,427.0,1.0,1970,310,1.0,2171749669.0,-16.0,657.0,10001918.0,2018,610.0
Paran,1151,366,260,0,260,0,64,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,171,0,0,0,0,0,0,0,6,62,625.0,54.0,0.0,1.0,481.0,478.0,462.0,3.0,1972,310,1.0,2146947481.0,99.0,657.0,10001918.0,2018,610.0
Ashalim,1152,390,284,4,280,0,48,0,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,69,0,0,0,109,2,0,0,6,0,0,0,6,62,626.0,48.0,0.0,1.0,550.0,548.0,525.0,2.0,1976,370,19.0,1713254166.0,320.0,620.0,10001918.0,2018,610.0
Kishor,1153,122,96,0,96,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,1,1,0,2,0,0,0,2,24,243.0,56.0,0.0,1.0,184.0,183.0,182.0,1.0,1976,330,15.0,2237176123.0,449.0,205.0,15002358.0,2018,210.0
Magen Sha'ul,1155,384,308,0,308,0,19,0,0,0,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,164,0,0,0,75,9,1,0,8,0,0,0,2,23,234.0,8.0,0.0,1.0,667.0,667.0,539.0,0.0,1976,310,1.0,2291471412.0,79.0,204.0,10004394.0,2018,213.0
Samar,1156,227,149,1,148,0,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,6,62,625.0,53.0,0.0,1.0,282.0,282.0,254.0,0.0,1976,330,15.0,2018741600.0,87.0,608.0,10001955.0,2018,0.0
Ahawa,1157,188,146,0,146,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,24,0,0,0,84,3,2,0,0,0,0,0,6,61,611.0,33.0,143.0,1.0,351.0,351.0,341.0,0.0,1976,350,0.0,1782062796.0,60.0,616.0,10001821.0,2018,420.0
Yahel,1158,218,128,0,128,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,16,0,0,0,63,1,0,0,0,0,0,0,6,62,625.0,53.0,0.0,1.0,194.0,194.0,181.0,0.0,1976,330,15.0,2121044377.0,183.0,608.0,10001955.0,2018,0.0
Shekhanya,1160,613,479,0,479,0,142,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,25,0,1,0,0,0,22,0,0,0,265,2,0,0,3,0,0,0,2,24,241.0,56.0,241.0,1.0,806.0,806.0,802.0,0.0,1980,370,10.0,2234375043.0,404.0,205.0,10004513.0,2018,210.0
Rahat,1161,33204,19770,197,19573,17,1219,0,0,7,123,23,2,0,0,11,0,0,612,0,5,0,0,6,11,0,18,7,0,0,0,0,0,0,14,0,0,18,7,0,0,0,0,0,15584,0,23,11,8,19,235,0,0,160,0,0,0,1272,131,11,0,18,1,0,0,6,62,623.0,0.0,341.0,2.0,69032.0,128.0,91.0,68904.0,0,250,0.0,1765758882.0,167.0,618.0,10001946.0,2018,620.0
Bet Rimmon,1162,388,326,1,325,1,16,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27,0,0,0,16,1,3,0,23,0,0,0,2,23,237.0,3.0,0.0,1.0,789.0,789.0,789.0,0.0,1977,330,3.0,2310474304.0,367.0,206.0,15002369.0,2018,214.0
Moran,1163,337,257,2,255,0,59,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,161,1,0,0,0,0,0,0,2,24,242.0,56.0,0.0,1.0,458.0,454.0,445.0,4.0,1977,330,15.0,2371675853.0,274.0,205.0,10004465.0,2018,210.0
Shilat,1165,486,389,0,389,0,103,0,0,0,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,1,0,0,0,47,0,0,0,193,2,4,0,0,0,0,0,4,43,431.0,25.0,142.0,1.0,757.0,757.0,748.0,0.0,1977,310,6.0,2020064728.0,228.0,424.0,10002277.0,2018,0.0
Kefar Rut,1166,189,159,0,159,0,22,0,0,0,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,43,1,2,0,5,0,0,0,4,43,431.0,25.0,142.0,1.0,252.0,252.0,240.0,0.0,1977,310,1.0,2030464639.0,268.0,424.0,10002277.0,2018,0.0
Qesaryya,1167,4878,3143,10,3133,0,416,0,0,1,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,150,0,2,0,0,0,786,0,0,0,1610,24,18,0,18,0,0,0,3,32,324.0,15.0,0.0,1.0,5170.0,5149.0,4984.0,21.0,1977,180,0.0,1916171254.0,5.0,303.0,10004261.0,2018,0.0
Al-Hawashila,1169,1057,535,7,528,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,486,0,1,0,0,0,0,0,0,4,0,0,0,25,2,0,0,0,0,0,0,6,62,623.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,460,0.0,2020055900.0,0.0,699.0,10001918.0,2018,0.0
Sayyid,1170,875,199,5,194,0,13,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0,81,0,0,10,0,0,0,30,1,0,0,1,0,0,0,6,62,623.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,460,0.0,1922057760.0,0.0,699.0,10001937.0,2018,0.0
Lotem,1171,507,356,0,356,0,95,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,0,0,0,23,0,0,0,210,2,0,0,2,0,0,0,2,24,242.0,56.0,0.0,1.0,765.0,719.0,711.0,46.0,1978,330,15.0,2338475416.0,262.0,205.0,10004513.0,2018,210.0
Tuval,1172,371,252,0,252,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,1,0,0,0,11,0,0,0,88,0,0,0,0,0,0,0,2,24,243.0,56.0,0.0,1.0,324.0,322.0,304.0,2.0,1980,330,15.0,2232875940.0,498.0,205.0,15002358.0,2018,210.0
Lappidot,1173,129,96,0,96,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48,0,0,0,21,10,0,0,1,0,0,0,2,24,243.0,52.0,0.0,1.0,116.0,115.0,114.0,1.0,1978,310,1.0,2248276267.0,447.0,255.0,10004484.0,2018,212.0
Manof,1174,652,475,0,475,0,141,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,291,0,1,0,1,0,0,0,2,24,241.0,56.0,241.0,1.0,862.0,862.0,860.0,0.0,1980,310,10.0,2224575096.0,349.0,205.0,10004513.0,2018,210.0
Iddan,1175,296,180,1,179,0,45,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,89,0,0,0,1,0,0,0,6,62,625.0,54.0,0.0,1.0,394.0,392.0,377.0,2.0,1980,310,1.0,2286452400.0,-186.0,657.0,10001918.0,2018,610.0
Sappir,1176,321,205,2,203,0,30,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,38,0,0,0,82,0,2,0,7,1,0,0,6,62,625.0,54.0,0.0,1.0,405.0,400.0,364.0,5.0,1979,350,0.0,2175250274.0,-23.0,657.0,10001918.0,2018,610.0
Telalim,1177,322,219,0,219,0,58,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,32,0,0,0,108,3,0,0,0,0,0,0,6,62,626.0,48.0,0.0,1.0,509.0,509.0,493.0,0.0,1980,330,15.0,1779654464.0,350.0,620.0,10001918.0,2018,610.0
Moreshet,1178,993,761,1,760,0,10,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,21,14,5,0,54,0,0,0,2,24,241.0,56.0,241.0,1.0,1455.0,1455.0,1455.0,0.0,1981,370,11.0,2221774795.0,250.0,205.0,10004513.0,2018,210.0
Qoranit,1179,627,474,0,474,0,161,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,34,0,0,0,256,0,0,0,3,0,0,0,2,24,241.0,56.0,241.0,1.0,925.0,925.0,916.0,0.0,1982,370,10.0,2239274992.0,381.0,205.0,10004513.0,2018,210.0
Zviyya,1180,267,184,1,183,0,49,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,111,0,0,0,0,0,0,0,2,24,242.0,56.0,0.0,1.0,327.0,327.0,322.0,0.0,1979,370,19.0,2313575499.0,226.0,205.0,10004513.0,2018,210.0
