sName,sSymbol,eligble voters,voters,droped,valid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,district,subdistrict,Natural area,Municipal status,Metropolitan affiliation,religion,Total Population 2018,Jews and others,Thereof: Jews,Arabs,Founding year,Current type of locality,Organizational affiliation,Coordinates,height,Planning Commission,Police space,year,Cluster Local Authorities
Meshhed,520,5592,3790,17,3773,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3697,0,1,1,1,0,0,0,0,26,0,0,1,17,5,0,0,0,0,0,0,2,25,237.0,99.0,0.0,2.0,8219.0,1.0,0.0,8218.0,0,280,0.0,2305973842.0,160.0,257.0,15002369.0,2018,0.0
Massu'a,3605,155,105,0,105,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,41,0,0,0,36,0,0,0,0,0,0,0,7,75,0.0,75.0,0.0,1.0,170.0,166.0,166.0,4.0,1970,310,6.0,2464966884.0,-262.0,712.0,10003262.0,2018,0.0
Massu'ot Yizhaq,620,463,385,2,383,0,7,0,0,0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,51,0,0,0,54,0,4,0,0,0,0,0,6,61,611.0,34.0,0.0,1.0,688.0,688.0,688.0,0.0,1949,320,3.0,1706562348.0,47.0,631.0,10001821.0,2018,0.0
Maskiyyot,3785,172,125,0,125,0,1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,6,11,8,0,1,0,0,0,7,75,0.0,75.0,0.0,1.0,286.0,286.0,286.0,0.0,1986,370,0.0,2476569159.0,-69.0,712.0,10003262.0,2018,0.0
Mishmar Ayyalon,670,396,308,0,308,0,30,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,86,0,0,0,157,7,0,0,0,1,0,0,4,43,432.0,30.0,143.0,1.0,550.0,549.0,546.0,1.0,1949,310,1.0,1949564208.0,120.0,426.0,10002228.0,2018,0.0
Mishmar Dawid,563,516,440,1,439,0,59,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,69,0,0,0,267,1,0,0,1,0,0,0,4,43,432.0,30.0,143.0,1.0,871.0,871.0,867.0,0.0,1948,330,15.0,1906763668.0,132.0,426.0,10002241.0,2018,0.0
Mishmar HaYarden,732,539,410,0,410,0,31,0,0,0,15,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,214,0,0,0,114,11,4,0,6,0,0,0,2,21,213.0,55.0,0.0,1.0,804.0,804.0,798.0,0.0,1949,310,9.0,2563476779.0,169.0,253.0,10004540.0,2018,211.0
Mishmar HaNegev,395,794,532,1,531,0,161,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,59,0,0,0,279,0,0,0,2,0,0,0,6,62,621.0,41.0,341.0,1.0,933.0,933.0,912.0,0.0,1946,330,15.0,1731558585.0,189.0,625.0,10001946.0,2018,620.0
Mishmar HaEmeq,130,951,715,0,715,0,322,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,17,0,0,0,364,0,1,0,0,0,0,0,2,23,234.0,13.0,0.0,1.0,1255.0,1255.0,1185.0,0.0,1926,330,15.0,2136372399.0,82.0,254.0,10004394.0,2018,213.0
Mishmar HaShiv'a,729,708,527,2,525,0,41,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,0,0,180,0,0,0,273,2,4,0,0,0,0,0,4,43,432.0,40.0,133.0,1.0,1006.0,1006.0,978.0,0.0,1949,310,19.0,1834665744.0,27.0,425.0,10002207.0,2018,0.0
Mishmar HaSharon,194,515,349,0,349,0,96,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,18,0,0,0,221,1,1,0,1,0,0,0,4,41,411.0,16.0,141.0,1.0,606.0,606.0,582.0,0.0,1933,330,15.0,1911269590.0,12.0,409.0,15000060.0,2018,0.0
Mishmarot,213,605,494,0,494,0,98,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,35,0,0,0,337,1,0,0,0,0,0,0,3,32,324.0,14.0,0.0,1.0,979.0,978.0,968.0,1.0,1933,330,15.0,1987671030.0,47.0,351.0,10004261.0,2018,0.0
Mishmeret,425,659,524,1,523,0,65,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,0,48,0,0,0,381,0,3,0,2,0,0,0,4,41,411.0,18.0,141.0,1.0,1082.0,1081.0,1063.0,1.0,1946,310,1.0,1926668164.0,47.0,412.0,15000060.0,2018,0.0
Mash'en,791,709,569,2,567,0,14,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,370,0,0,0,61,58,9,0,2,0,0,0,6,61,614.0,36.0,0.0,1.0,1052.0,1052.0,1025.0,0.0,1950,310,1.0,1643761845.0,41.0,633.0,10001829.0,2018,0.0
Mattan,1315,2562,1936,5,1931,0,249,0,0,0,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,0,0,0,1,333,0,0,1,1215,13,2,0,1,0,0,0,4,42,421.0,20.0,142.0,1.0,3600.0,3600.0,3574.0,0.0,1995,190,0.0,1977167393.0,50.0,417.0,15000658.0,2018,0.0
Mattat,1184,159,104,0,104,0,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,9,0,0,0,35,0,3,0,0,0,0,0,2,24,244.0,52.0,0.0,1.0,191.0,191.0,189.0,0.0,1979,370,19.0,2337577178.0,730.0,255.0,10004484.0,2018,212.0
Mattityahu,3648,492,363,3,360,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,305,0,1,0,0,0,7,74,0.0,73.0,0.0,1.0,847.0,847.0,846.0,0.0,1981,320,8.0,2031564854.0,223.0,711.0,10004054.0,2018,0.0
Ne'ot Golan,4551,423,289,1,288,0,22,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,59,0,0,1,168,1,0,0,1,0,0,0,2,29,294.0,71.0,0.0,1.0,618.0,610.0,573.0,8.0,1967,310,6.0,2651174368.0,254.0,219.0,10004579.0,2018,211.0
Ne'ot HaKikkar,1124,221,136,1,135,0,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,79,0,0,0,0,0,0,0,6,62,624.0,51.0,0.0,1.0,433.0,433.0,403.0,0.0,1961,310,10.0,2360653810.0,-360.0,656.0,10001911.0,2018,0.0
Ne'ot Mordekhay,408,513,365,1,364,0,62,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,33,0,0,2,235,4,1,0,0,0,0,0,2,21,211.0,1.0,0.0,1.0,586.0,585.0,548.0,1.0,1946,330,15.0,2560578503.0,74.0,253.0,10004591.0,2018,211.0
Ne'ot Smadar,1197,260,150,1,149,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,0,0,0,101,1,0,0,0,0,0,0,6,62,627.0,53.0,0.0,1.0,222.0,215.0,210.0,7.0,1982,330,15.0,2023144010.0,400.0,608.0,10001955.0,2018,0.0
Na'ura,524,1469,1045,6,1039,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,1,0,0,0,0,0,3,0,0,0,20,0,0,0,1,0,0,0,2,23,233.0,8.0,0.0,2.0,2277.0,1.0,0.0,2276.0,0,290,0.0,2369972440.0,77.0,204.0,10004394.0,2018,213.0
Nevatim,396,730,558,0,558,0,19,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,193,0,0,1,257,13,5,0,4,0,0,0,6,62,623.0,41.0,342.0,1.0,980.0,980.0,965.0,0.0,1946,310,1.0,1887957013.0,301.0,625.0,15003711.0,2018,620.0
Negba,315,696,478,1,477,0,128,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,38,0,0,1,283,0,0,0,0,0,0,0,6,61,611.0,35.0,0.0,1.0,952.0,952.0,918.0,0.0,1939,330,15.0,1699561890.0,71.0,632.0,10001813.0,2018,420.0
Negohot,3724,142,123,1,122,0,0,0,0,0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,3,2,0,15,0,0,0,7,77,0.0,78.0,0.0,1.0,356.0,356.0,356.0,0.0,1999,370,0.0,1984660013.0,608.0,715.0,15003512.0,2018,0.0
Nehora,309,952,729,2,727,0,25,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,390,0,0,0,162,89,9,0,5,0,0,0,6,61,612.0,50.0,0.0,1.0,1175.0,1175.0,1159.0,0.0,1956,350,0.0,1721261462.0,90.0,634.0,10001813.0,2018,0.0
Nahalal,80,743,563,2,561,0,94,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,47,0,0,0,394,1,0,0,0,0,0,0,2,23,234.0,9.0,0.0,1.0,895.0,892.0,856.0,3.0,1921,310,1.0,2187373287.0,50.0,254.0,10004411.0,2018,213.0
Nahariyya,9100,50929,31941,192,31749,1,1097,3,0,0,1082,0,30,0,0,2,0,0,0,0,0,0,3,3,0,0,13,8,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,200,0,1,3951,4,3,0,0,4,15189,0,4,26,7817,1998,195,0,101,1,0,0,2,24,245.0,0.0,241.0,1.0,56881.0,55503.0,49146.0,1378.0,1934,150,0.0,2094476809.0,-1.0,210.0,10004302.0,2018,0.0
Nov,4304,503,391,0,391,0,1,0,0,0,221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,123,0,0,0,25,4,6,0,8,0,0,0,2,29,294.0,71.0,0.0,1.0,931.0,931.0,930.0,0.0,1973,310,2.0,2735974881.0,401.0,219.0,10004579.0,2018,211.0
Nogah,55,409,297,0,297,0,17,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,186,0,0,0,53,18,3,0,3,0,0,0,6,61,612.0,50.0,0.0,1.0,558.0,558.0,553.0,0.0,1955,310,1.0,1710861476.0,100.0,634.0,10001813.0,2018,0.0
Neve Tsuf,3573,756,579,1,578,0,1,0,0,0,337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,191,0,0,0,7,15,14,0,11,0,0,0,7,74,0.0,73.0,145.0,1.0,1478.0,1478.0,1477.0,0.0,1977,370,11.0,2120965705.0,501.0,711.0,10004054.0,2018,0.0
Nave,1366,321,276,4,272,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,11,140,0,2,0,0,0,6,62,622.0,38.0,0.0,1.0,1233.0,1233.0,1232.0,0.0,2010,310,11.0,1364556377.0,99.0,651.0,10001893.0,2018,620.0
Newe Ur,590,342,241,0,241,0,60,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,24,0,0,0,141,2,0,0,0,0,0,0,2,23,231.0,7.0,0.0,1.0,342.0,342.0,332.0,0.0,1949,330,15.0,2522172166.0,-229.0,202.0,10004568.0,2018,214.0
Newe Ativ,4303,163,98,0,98,0,10,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,1,50,1,0,0,0,0,0,0,2,29,291.0,71.0,0.0,1.0,115.0,115.0,111.0,0.0,1972,310,10.0,2695179642.0,917.0,219.0,10004579.0,2018,211.0
Newe Ilan,405,696,486,2,484,0,81,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,107,0,0,0,266,4,1,0,0,0,0,0,1,11,111.0,26.0,444.0,1.0,959.0,954.0,934.0,5.0,1946,320,15.0,2077563506.0,619.0,151.0,10002475.0,2018,0.0
Newe Etan,296,191,125,0,125,0,33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,65,3,0,0,0,0,0,0,2,23,231.0,7.0,0.0,1.0,312.0,311.0,278.0,1.0,1938,330,15.0,2502271092.0,-234.0,202.0,10004568.0,2018,214.0
Newe Daniyyel,3725,1539,1161,6,1155,0,3,0,0,0,701,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,350,0,0,1,30,9,25,0,27,0,0,0,7,76,0.0,76.0,445.0,1.0,2315.0,2315.0,2315.0,0.0,1982,190,0.0,2137162050.0,896.0,714.0,15000586.0,2018,0.0
Newe Zohar,1057,55,21,0,21,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,1,0,0,0,6,62,624.0,51.0,0.0,1.0,57.0,42.0,42.0,15.0,1972,350,0.0,2347556239.0,-384.0,656.0,10001911.0,2018,0.0
Newe Ziv,1314,532,401,3,398,0,28,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13,0,0,0,0,0,138,0,0,0,172,15,1,0,4,0,0,0,2,24,243.0,52.0,0.0,1.0,962.0,961.0,927.0,1.0,2000,370,19.0,2175277020.0,189.0,255.0,10004302.0,2018,212.0
Newe Yam,312,210,158,0,158,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,0,0,70,2,0,0,2,0,0,0,3,32,321.0,15.0,223.0,1.0,239.0,239.0,236.0,0.0,1939,330,15.0,1937773169.0,-3.0,303.0,10004710.0,2018,0.0
Newe Yamin,686,1000,737,2,735,0,40,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17,0,0,0,0,0,382,0,0,0,206,51,5,0,3,0,0,0,4,42,421.0,20.0,142.0,1.0,1189.0,1186.0,1140.0,3.0,1949,310,1.0,1945167535.0,33.0,417.0,10002133.0,2018,0.0
Newe Yaraq,858,848,671,1,670,0,55,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,93,0,0,0,465,5,1,0,1,0,0,0,4,42,421.0,20.0,142.0,1.0,1321.0,1320.0,1298.0,1.0,1951,310,1.0,1930367108.0,24.0,417.0,10002133.0,2018,0.0
Newe Mivtah,827,454,358,0,358,0,51,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,64,0,0,0,218,4,3,0,0,0,0,0,6,61,611.0,33.0,143.0,1.0,678.0,678.0,673.0,0.0,1950,310,1.0,1755863485.0,49.0,616.0,10001821.0,2018,420.0
Newe Mikha'el,1071,467,381,2,379,0,8,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,222,0,0,0,37,55,15,0,1,0,0,0,1,11,112.0,26.0,444.0,1.0,832.0,822.0,816.0,10.0,1958,310,7.0,2005862006.0,319.0,151.0,15000597.0,2018,0.0
Newe Shalom,1259,225,171,0,171,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,11,112.0,26.0,444.0,4.0,295.0,147.0,129.0,148.0,1983,350,0.0,1980663612.0,232.0,151.0,15000597.0,2018,0.0
No'am,15,313,235,1,234,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,7,42,2,0,2,0,0,0,6,61,612.0,34.0,0.0,1.0,349.0,349.0,346.0,0.0,1955,310,2.0,1799960850.0,148.0,631.0,10001813.0,2018,0.0
Nof Ayyalon,1333,1683,1380,1,1379,0,11,0,0,0,943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,229,0,0,1,26,64,73,0,28,0,0,0,4,43,431.0,30.0,143.0,1.0,2203.0,2203.0,2202.0,0.0,1994,190,0.0,1990464177.0,179.0,426.0,10002277.0,2018,0.0
Nazerat Illit,1061,39579,22433,280,22153,2,532,5,0,0,344,0,28,0,0,2,4,0,0,11,0,0,1,7,0,0,24,6,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,19,5473,0,7,4455,13,3,0,0,7,7448,0,4,8,2614,492,550,0,87,2,0,0,2,25,237.0,0.0,0.0,4.0,41169.0,30069.0,23848.0,11100.0,1957,160,0.0,2306073489.0,122.0,212.0,10004453.0,2018,213.0
Nofim,3790,529,398,3,395,0,2,0,0,0,86,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,247,0,0,1,26,10,2,0,7,0,0,0,7,73,0.0,72.0,145.0,1.0,794.0,794.0,769.0,0.0,1987,350,0.0,2097567351.0,349.0,710.0,10003262.0,2018,0.0
Nofit,1284,2028,1540,1,1539,0,163,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,45,1,0,0,0,0,253,0,0,1,1019,7,5,0,3,0,0,0,3,31,311.0,12.0,222.0,1.0,2672.0,2666.0,2636.0,6.0,1987,190,0.0,2139474052.0,125.0,301.0,10004207.0,2018,0.0
Nofekh,257,389,325,0,325,0,19,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,159,0,0,0,100,23,1,0,1,0,0,0,4,42,422.0,25.0,142.0,1.0,594.0,594.0,593.0,0.0,1949,370,19.0,1926766117.0,59.0,424.0,10002116.0,2018,0.0
Noqedim,3726,1191,886,1,885,0,10,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,66,0,0,0,0,0,378,0,0,0,24,30,20,0,18,0,0,0,7,76,0.0,76.0,445.0,1.0,2250.0,2250.0,2179.0,0.0,1982,190,0.0,2231761702.0,439.0,714.0,15000586.0,2018,0.0
Nordiyya,447,1550,1183,8,1175,0,99,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,2,1,0,0,0,255,0,0,1,727,14,5,0,3,0,0,0,4,41,411.0,18.0,141.0,1.0,1943.0,1943.0,1929.0,0.0,1948,320,9.0,1904669131.0,45.0,412.0,15000060.0,2018,0.0
Nurit,833,111,93,0,93,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,31,0,0,0,41,2,2,0,1,0,0,0,2,23,232.0,8.0,0.0,1.0,159.0,159.0,157.0,0.0,1950,370,0.0,2340471629.0,89.0,204.0,10004394.0,2018,213.0
Nehusha,59,791,619,1,618,0,8,0,0,0,312,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,198,0,0,0,51,26,11,0,8,0,0,0,1,11,112.0,26.0,444.0,1.0,1371.0,1371.0,1369.0,0.0,1982,310,2.0,1957061535.0,377.0,151.0,15000597.0,2018,0.0
Nahal Oz,844,352,251,1,250,0,73,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22,0,0,0,144,1,0,0,1,0,0,0,6,61,614.0,37.0,0.0,1.0,404.0,404.0,393.0,0.0,1951,330,15.0,1522759807.0,68.0,651.0,10001930.0,2018,620.0
Nahala,2045,474,389,4,385,0,13,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,181,0,0,0,78,67,9,0,1,0,0,0,6,61,611.0,35.0,0.0,1.0,718.0,718.0,718.0,0.0,1953,310,1.0,1806161848.0,110.0,632.0,10001813.0,2018,420.0
Nahali'el,3767,332,252,0,252,0,2,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,49,0,0,0,0,58,63,0,16,0,0,0,7,74,0.0,73.0,0.0,1.0,713.0,713.0,713.0,0.0,1984,370,8.0,2133465348.0,523.0,711.0,10004054.0,2018,0.0
Nehalim,449,904,764,1,763,0,7,1,0,0,442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,201,0,0,0,68,13,16,0,7,0,0,0,4,42,422.0,25.0,142.0,1.0,1798.0,1798.0,1798.0,0.0,1948,310,2.0,1918666290.0,39.0,424.0,10002116.0,2018,0.0
Naham,809,418,333,1,332,0,8,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,206,0,0,0,23,42,10,0,4,0,0,0,1,11,112.0,26.0,444.0,1.0,552.0,522.0,514.0,30.0,1950,310,2.0,2004063042.0,210.0,151.0,15000597.0,2018,0.0
Nahef,522,8471,6028,21,6007,0,43,0,0,0,6,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,5856,0,3,0,0,0,0,0,0,15,0,0,1,19,31,10,0,1,1,0,0,2,24,242.0,99.0,0.0,2.0,12846.0,25.0,12.0,12821.0,0,270,0.0,2299875998.0,229.0,260.0,15002358.0,2018,210.0
Nahsholim,433,529,399,4,395,0,82,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,21,0,0,2,279,0,0,0,1,0,0,0,3,32,321.0,15.0,243.0,1.0,668.0,668.0,647.0,0.0,1948,330,15.0,1928272439.0,0.0,303.0,10004333.0,2018,0.0
Nahshon,777,467,347,3,344,0,145,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,14,0,0,1,165,1,0,0,0,0,0,0,1,11,112.0,26.0,0.0,1.0,580.0,575.0,560.0,5.0,1950,330,15.0,1959063762.0,150.0,151.0,15000597.0,2018,0.0
Nahshonim,705,352,246,1,245,0,89,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,0,0,1,129,1,0,0,0,0,0,0,4,42,422.0,20.0,142.0,1.0,399.0,399.0,395.0,0.0,1949,330,15.0,1953266313.0,68.0,417.0,10002168.0,2018,0.0
